股票代码,date,prediction,TS代码,股票名称,地域,所属行业,股票全称,英文全称,拼音缩写,市场类型,交易所代码,上市日期,实控人名称,实控人企业性质
002194,202512,0.5350733610342573,002194.SZ,武汉凡谷,湖北,通信设备,武汉凡谷电子技术股份有限公司,"Wuhan Fingu Electronic Technology Co., Ltd.",WHFG,主板,SZSE,20071207,王丽丽,民营企业
002231,202512,0.5338574507500826,002231.SZ,*ST奥维,辽宁,通信设备,奥维通信股份有限公司,"Allwin Telecommunication  Co.,Ltd.",*STAW,主板,SZSE,20080512,杜方,民营企业
001222,202512,0.5319704696392948,001222.SZ,源飞宠物,浙江,文教休闲,温州源飞宠物玩具制品股份有限公司,"Wenzhou Yuanfei Pet Toy Products Co., Ltd.",YFCW,主板,SZSE,20220818,庄明允,民营企业
605111,202512,0.5312045555846108,605111.SH,新洁能,江苏,半导体,无锡新洁能股份有限公司,"Wuxi Nce Power Co., Ltd.",XJN,主板,SSE,20200928,朱袁正,民营企业
002789,202512,0.5310992496428795,002789.SZ,*ST建艺,深圳,装修装饰,深圳市建艺装饰集团股份有限公司,"Shenzhen Jianyi Decoration Group Co.,Ltd.",*STJY,主板,SZSE,20160311,珠海市香洲区国有资产管理办公室,地方国有企业
002040,202512,0.5293228058306529,002040.SZ,南京港,江苏,港口,南京港股份有限公司,"Nanjing Port Co.,Ltd.",NJG,主板,SZSE,20050325,江苏省政府国有资产监督管理委员会,地方国有企业
002186,202512,0.5287648879810161,002186.SZ,全聚德,北京,酒店餐饮,中国全聚德(集团)股份有限公司,"China Quanjude (Group) Co.,Ltd.",QJD,主板,SZSE,20071120,北京市人民政府国有资产监督管理委员会,地方国有企业
002855,202512,0.5286621977177001,002855.SZ,捷荣技术,广东,元器件,东莞捷荣技术股份有限公司,"Dongguan Chitwing Technology Co., Ltd",JRJS,主板,SZSE,20170321,赵晓群,外资
002771,202512,0.5272304441932328,002771.SZ,真视通,北京,软件服务,北京真视通科技股份有限公司,Beijing Transtrue Technology Inc.,ZST,主板,SZSE,20150629,王国红,民营企业
001306,202512,0.5270067539176951,001306.SZ,夏厦精密,浙江,机械基件,浙江夏厦精密制造股份有限公司,"Zhejiang XiaSha Precision Manufacturing Co.,Ltd.",XSJM,主板,SZSE,20231116,夏挺,民营企业
002261,202512,0.5266672949867659,002261.SZ,拓维信息,湖南,软件服务,拓维信息系统股份有限公司,"Talkweb Information System Co.,Ltd.",TWXX,主板,SZSE,20080723,李新宇,民营企业
603191,202512,0.5249013138881996,603191.SH,望变电气,重庆,电气设备,重庆望变电气(集团)股份有限公司,"Chongqing Wangbian Electric(Group)Corp., Ltd.",WBDQ,主板,SSE,20220428,杨泽民,民营企业
002565,202512,0.5233485603515109,002565.SZ,顺灏股份,上海,造纸,上海顺灏新材料科技股份有限公司,"Shanghai Shunho New Materials Technology Co.,Ltd.",SHGF,主板,SZSE,20110318,王钲霖,外资
600986,202512,0.5222458030443126,600986.SH,浙文互联,浙江,互联网,浙文互联集团股份有限公司,"Zhewen Interactive Group Co., Ltd.",ZWHL,主板,SSE,20040426,浙江省财政厅,地方国有企业
600082,202512,0.5219168068270437,600082.SH,海泰发展,天津,园区开发,天津海泰科技发展股份有限公司,"Tianjin Hi-Tech Development Co.,Ltd.",HTFZ,主板,SSE,19970620,天津市人民政府,地方国有企业
001299,202512,0.5216957322299212,001299.SZ,美能能源,陕西,供气供热,陕西美能清洁能源集团股份有限公司,"Shanxi Meineng Clean Energy Corp.,Ltd.",MNNY,主板,SZSE,20221031,晏立群,民营企业
002712,202512,0.5203797473608455,002712.SZ,思美传媒,浙江,广告包装,思美传媒股份有限公司,"Simei Media Co., Ltd.",SMCM,主板,SZSE,20140123,四川省政府国有资产监督管理委员会,地方国有企业
002799,202512,0.5199245197745247,002799.SZ,环球印务,陕西,广告包装,西安环球印务股份有限公司,"Xi'an Global Printing Co., Ltd.",HQYW,主板,SZSE,20160608,陕西省人民政府国有资产监督管理委员会,地方国有企业
002548,202512,0.5197139078910624,002548.SZ,金新农,深圳,饲料,深圳市金新农科技股份有限公司,"Shenzhen Kingsino Technology Co.,Ltd.",JXN,主板,SZSE,20110218,无实际控制人,其他
000036,202512,0.5197112922126472,000036.SZ,华联控股,深圳,全国地产,华联控股股份有限公司,China Union Holdings Ltd.,HLKG,主板,SZSE,19940617,龚泽民,民营企业
603400,202512,0.5195955235572558,603400.SH,华之杰,江苏,机械基件,苏州华之杰电讯股份有限公司,"Suzhou Huazhijie Telecom Co., Ltd.",HZJ,主板,SSE,20250620,陆亚洲,民营企业
002046,202512,0.5192612959831566,002046.SZ,国机精工,河南,机械基件,国机精工集团股份有限公司,"Sinomach Precision Industry Group Co.,Ltd.",GJJG,主板,SZSE,20050526,中国机械工业集团有限公司,中央企业
603120,202512,0.5173847775860292,603120.SH,肯特催化,浙江,化工原料,肯特催化材料股份有限公司,Kente Catalysts Inc.,KTCH,主板,SSE,20250416,项飞勇,民营企业
002321,202512,0.5169426283917837,002321.SZ,华英农业,河南,农业综合,河南华英农业发展股份有限公司,"Henan Huaying Agricultural Development Co.,Ltd",HYNY,主板,SZSE,20091216,许水均,民营企业
001380,202512,0.5162794046004158,001380.SZ,华纬科技,浙江,汽车配件,华纬科技股份有限公司,Hwaway Technology Corporation Limited,HWKJ,主板,SZSE,20230516,金雷,民营企业
603375,202512,0.5151688002579723,603375.SH,盛景微,江苏,半导体,无锡盛景微电子股份有限公司,"Wuxi Holyview Microelectronics Co.,Ltd.",SJW,主板,SSE,20240124,张永刚,民营企业
000962,202512,0.5135159721363824,000962.SZ,东方钽业,宁夏,小金属,宁夏东方钽业股份有限公司,"Ningxia Orient Tantalum Industry Co.,Ltd.",DFTY,主板,SZSE,20000120,国务院国有资产监督管理委员会,中央企业
001319,202512,0.5099787785824199,001319.SZ,铭科精技,广东,汽车配件,铭科精技控股股份有限公司,"Winstech Precision Holding Co., LTD.",MKJJ,主板,SZSE,20220512,夏录荣,外资
002919,202512,0.509315554791052,002919.SZ,名臣健康,广东,互联网,名臣健康用品股份有限公司,"Mingchen Health Co.,Ltd.",MCJK,主板,SZSE,20171218,陈勤发,民营企业
003003,202512,0.5078759542313395,003003.SZ,天元股份,广东,广告包装,广东天元实业集团股份有限公司,"Guangdong Tengen Industrial Group Co.,Ltd.",TYGF,主板,SZSE,20200921,周孝伟,民营企业
603189,202512,0.5072101147615564,603189.SH,网达软件,上海,软件服务,上海网达软件股份有限公司,"Shanghai Wondertek Software Co., Ltd",WDRJ,主板,SSE,20160914,蒋宏业,民营企业
002198,202512,0.5062205104313346,002198.SZ,嘉应制药,广东,中成药,广东嘉应制药股份有限公司,"Guangdong Jiaying Pharmaceutical Co.,Ltd.",JYZY,主板,SZSE,20071218,无实际控制人,其他
000008,202512,0.5062205104313346,000008.SZ,神州高铁,北京,运输设备,神州高铁技术股份有限公司,"China High Speed Railway Technology Co.,Ltd.",SZGT,主板,SZSE,19920507,国家开发投资集团有限公司,中央企业
600683,202512,0.5056704396169431,600683.SH,京投发展,浙江,区域地产,京投发展股份有限公司,Metro Land Corporation Ltd.,JTFZ,主板,SSE,19931025,北京市人民政府国有资产监督管理委员会,地方国有企业
002902,202512,0.5054493650198205,002902.SZ,铭普光磁,广东,通信设备,东莞铭普光磁股份有限公司,"Dongguan Mentech Optical & Magnetic Co.,Ltd.",MPGC,主板,SZSE,20170929,杨先进,民营企业
002539,202512,0.5051125217673063,002539.SZ,云图控股,四川,农药化肥,成都云图控股股份有限公司,"Chengdu Wintrue Holding Co., Ltd.",YTKG,主板,SZSE,20110118,宋睿,民营企业
603301,202512,0.5044492979759383,603301.SH,振德医疗,浙江,医疗保健,振德医疗用品股份有限公司,"Zhende Medical Co., Ltd.",ZDYL,主板,SSE,20180412,鲁建国,民营企业
000159,202512,0.5030201601298862,000159.SZ,国际实业,新疆,石油贸易,新疆国际实业股份有限公司,"Xinjiang International Industry Co.,Ltd.",GJSY,主板,SZSE,20000926,冯现啁,民营企业
000007,202512,0.5027938541759334,000007.SZ,全新好,深圳,其他商业,深圳市全新好股份有限公司,"Shenzhen Quanxinhao Co.,Ltd",QXH,主板,SZSE,19920413,无实际控制人,其他
603063,202512,0.4991461233234093,603063.SH,禾望电气,深圳,电气设备,深圳市禾望电气股份有限公司,"Shenzhen Hopewind Electric Co., Ltd.",HWDQ,主板,SSE,20170728,韩玉,民营企业
600531,202512,0.4974959108802347,600531.SH,豫光金铅,河南,铅锌,河南豫光金铅股份有限公司,"Henan Yuguang Gold & Lead Co., Ltd.",YGJQ,主板,SSE,20020730,济源产城融合示范区财政金融局(济源产城融合示范区国有资产监督管理局),地方国有企业
600730,202512,0.4974932952018195,600730.SH,中国高科,北京,文教休闲,中国高科集团股份有限公司,"China Hi-Tech Group Co.,Ltd.",ZGGK,主板,SSE,19960726,无实际控制人,其他
000949,202512,0.4953878551723241,000949.SZ,新乡化纤,河南,化纤,新乡化纤股份有限公司,"Xinxiang Chemical Fiber Co.,Ltd.",XXHX,主板,SZSE,19991021,新乡市财政局,地方国有企业
600268,202512,0.4947246313809562,600268.SH,国电南自,江苏,电气设备,国电南京自动化股份有限公司,"Guodian Nanjing Automation Co.,Ltd.",GDNZ,主板,SSE,19991118,国务院国有资产监督管理委员会,中央企业
603516,202512,0.4940666389464184,603516.SH,淳中科技,北京,IT设备,北京淳中科技股份有限公司,"Beijing Tricolor Technology Co.,Ltd",CZKJ,主板,SSE,20180202,何仕达,民营企业
000665,202512,0.4928481129838287,000665.SZ,湖北广电,湖北,影视音像,湖北省广播电视信息网络股份有限公司,"Hubei Radio & Television Information Network Co., Ltd.",HBGD,主板,SZSE,19961210,湖北省委宣传部,地方国有企业
002446,202512,0.4917401243198001,002446.SZ,盛路通信,广东,通信设备,广东盛路通信科技股份有限公司,"Guangdong Shenglu Telecommunication Tech. Co., Ltd.",SLTX,主板,SZSE,20100713,杨华,民营企业
002554,202512,0.4873212480557621,002554.SZ,惠博普,湖南,石油开采,华油惠博普科技股份有限公司,"China Oil Hbp Science & Technology Co., Ltd",HBP,主板,SZSE,20110225,长沙市人民政府国有资产监督管理委员会,地方国有企业
002823,202512,0.4866527929075638,002823.SZ,凯中精密,深圳,机械基件,深圳市凯中精密技术股份有限公司,"Shenzhen Kaizhong Precision Technology Co.,Ltd.",KZJM,主板,SZSE,20161124,吴瑛,民营企业
002514,202512,0.4854421139802194,002514.SZ,宝馨科技,江苏,机械基件,江苏宝馨科技股份有限公司,"Jiangsu Boamax Technologies Group Co.,Ltd.",BXKJ,主板,SZSE,20101203,马伟,民营企业
600618,202512,0.4842209723392145,600618.SH,氯碱化工,上海,化工原料,上海氯碱化工股份有限公司,"Shanghai Chlor-alkali Chemical Co., Ltd.",LJHG,主板,SSE,19921113,上海市国有资产监督管理委员会,地方国有企业
002476,202512,0.4838972074787759,002476.SZ,宝莫股份,山东,化工原料,山东宝莫生物化工股份有限公司,"Shandong Polymer Biochemicals Co., Ltd.",BMGF,主板,SZSE,20100915,胡瀚阳,民营企业
002314,202512,0.4833314425938937,002314.SZ,南山控股,深圳,区域地产,深圳市新南山控股(集团)股份有限公司,"Shenzhen New Nanshan Holding (Group) Co.,Ltd.",NSKG,主板,SZSE,20091203,中国南山开发(集团)股份有限公司,中央企业
002800,202512,0.4824576069190634,002800.SZ,天顺股份,新疆,仓储物流,新疆天顺供应链股份有限公司,"Tianshun Supply Chain Co.,Ltd.",TSGF,主板,SZSE,20160530,王普宇,民营企业
002689,202512,0.4823418382636719,002689.SZ,ST远智,辽宁,运输设备,沈阳远大智能工业集团股份有限公司,"Shenyang Yuanda Intellectual Industry Group Co.,Ltd",STYZ,主板,SZSE,20120717,康宝华,民营企业
600666,202512,0.4822339166435256,600666.SH,奥瑞德,黑龙江,元器件,奥瑞德光电股份有限公司,"Aurora Optoelectronics Co., Ltd.",ARD,主板,SSE,19930712,无实际控制人,其他
600685,202512,0.4782571895737328,600685.SH,中船防务,广东,船舶,中船海洋与防务装备股份有限公司,Cssc Offshore & Marine Engineering (Group) Company Limited,ZCFW,主板,SSE,19931028,国务院国有资产监督管理委员会,中央企业
603291,202512,0.4774755814485582,603291.SH,联合水务,江苏,水务,江苏联合水务科技股份有限公司,"Jiangsu United Water Technology Co.,Ltd.",LHSW,主板,SSE,20230327,俞伟景,外资
603557,202512,0.4744989214226475,603557.SH,ST起步,浙江,服饰,起步股份有限公司,Qibu Corporation Limited,STQB,主板,SSE,20170818,陈丽红,民营企业
002851,202512,0.474051540871572,002851.SZ,麦格米特,深圳,电气设备,深圳麦格米特电气股份有限公司,"Shenzhen Megmeet Electrical Co., Ltd.",MGMT,主板,SZSE,20170306,童永胜,民营企业
600478,202512,0.473719928975888,600478.SH,科力远,湖南,电气设备,湖南科力远新能源股份有限公司,"Hunan Corun New Energy Co., Ltd.",KLY,主板,SSE,20030918,钟发平,民营企业
603173,202512,0.4709538808334396,603173.SH,福斯达,浙江,机械基件,杭州福斯达深冷装备股份有限公司,"Hangzhou Fortune Gas Cryogenic Group Co., Ltd.",FSD,主板,SSE,20230130,葛浩俊,民营企业
000021,202512,0.4675246088996233,000021.SZ,深科技,深圳,元器件,深圳长城开发科技股份有限公司,"Shenzhen Kaifa Technology Co.,Ltd.",SKJ,主板,SZSE,19940202,国务院国有资产监督管理委员会,中央企业
600459,202512,0.4615634418125567,600459.SH,贵研铂业,云南,小金属,云南省贵金属新材料控股集团股份有限公司,"Sino-Platinum Metals Co.,Ltd.",GYBY,主板,SSE,20030516,云南省人民政府国有资产监督管理委员会,地方国有企业
603212,202512,0.460350147206797,603212.SH,赛伍技术,江苏,塑料,苏州赛伍应用技术股份有限公司,Cybrid Technologies Inc.,SWJS,主板,SSE,20200430,吴小平,民营企业
002178,202512,0.4557049649888061,002178.SZ,延华智能,上海,软件服务,上海延华智能科技(集团)股份有限公司,"Shanghai Yanhua Smartech Group Co., Ltd.",YHZN,主板,SZSE,20071101,无实际控制人,其他
002717,202512,0.4511729357477914,002717.SZ,ST岭南,广东,环境保护,岭南生态文旅股份有限公司,"LingNan Eco&Culture-Tourism Co., Ltd.",STLN,主板,SZSE,20140219,中山火炬高技术产业开发区管理委员会,地方国有企业
002354,202512,0.4488464211211733,002354.SZ,天娱数科,辽宁,互联网,天娱数字科技(大连)集团股份有限公司,"Tianyu Digital Technology (Dalian) Group Co.,Ltd.",TYSK,主板,SZSE,20100209,无实际控制人,其他
002137,202512,0.4487384995010271,002137.SZ,实益达,深圳,元器件,深圳市实益达科技股份有限公司,"Shenzhen Sea Star Technology Co., Ltd",SYD,主板,SZSE,20070613,陈亚妹,民营企业
600308,202512,0.4475199735384375,600308.SH,华泰股份,山东,造纸,山东华泰纸业股份有限公司,"Shandong Huatai Paper Industry Shareholding Co.,Ltd.",HTGF,主板,SSE,20000928,李建华,民营企业
000400,202512,0.44608298865714,000400.SZ,许继电气,河南,电气设备,许继电气股份有限公司,"Xj Electric Co.,ltd.",XJDQ,主板,SZSE,19970418,国务院国有资产监督管理委员会,中央企业
603618,202512,0.445982914072239,603618.SH,杭电股份,浙江,电气设备,杭州电缆股份有限公司,"Hangzhou Cable Co., Ltd.",HDGF,主板,SSE,20150217,孙庆炎,民营企业
000686,202512,0.4453170746024559,000686.SZ,东北证券,吉林,证券,东北证券股份有限公司,"Northeast Securities Co.,Ltd.",DBZQ,主板,SZSE,19970227,无实际控制人,其他
002212,202512,0.442229877277984,002212.SZ,天融信,广东,软件服务,天融信科技集团股份有限公司,Topsec Technologies Group Inc.,TRX,主板,SZSE,20080201,无实际控制人,其他
002121,202512,0.4422194145643237,002121.SZ,科陆电子,深圳,电器仪表,深圳市科陆电子科技股份有限公司,"Shenzhen Clou Electronics Co.,Ltd.",KLDZ,主板,SZSE,20070306,何享健,民营企业
002634,202512,0.4392375231815827,002634.SZ,棒杰股份,浙江,服饰,浙江棒杰控股集团股份有限公司,"Zhejiang Bangjie Holding Group Co.,Ltd",BJGF,主板,SZSE,20111205,黄荣耀,民营企业
000965,202512,0.4377979226218703,000965.SZ,天保基建,天津,区域地产,天津天保基建股份有限公司,"Tianjin Tianbao Infrastructure Co.,Ltd.",TBJJ,主板,SZSE,20000406,天津港保税区国有资产监督管理局,地方国有企业
002715,202512,0.4372452361290637,002715.SZ,登云股份,广东,汽车配件,怀集登云汽配股份有限公司,"Huaiji Dengyun Auto-parts (Holding) Co.,Ltd.",DYGF,主板,SZSE,20140219,杨涛,民营企业
000637,202512,0.4370241615319411,000637.SZ,茂化实华,广东,石油加工,茂名石化实华股份有限公司,"Maoming Petro-Chemical Shihua Co.,Ltd",MHSH,主板,SZSE,19961114,茂名市人民政府国有资产监督管理委员会,地方国有企业
002719,202512,0.4345975723204219,002719.SZ,麦趣尔,新疆,乳制品,麦趣尔集团股份有限公司,"Maiquer Group Co.,Ltd",MQE,主板,SZSE,20140128,李勇,民营企业
002495,202512,0.433042203105318,002495.SZ,佳隆股份,广东,食品,广东佳隆食品股份有限公司,"Guangdong Jialong Food Co., Ltd.",JLGF,主板,SZSE,20101102,林平涛,民营企业
000004,202512,0.4318262928211434,000004.SZ,*ST国华,深圳,软件服务,深圳国华网安科技股份有限公司,"Shenzhen GuoHua Network Security Technology Co., Ltd.",*STGH,主板,SZSE,19901201,李映彤,民营企业
603367,202512,0.4299445430671856,603367.SH,辰欣药业,山东,化学制药,辰欣药业股份有限公司,"Cisen Pharmaceutical Co., Ltd.",CXYY,主板,SSE,20170929,杜振新,民营企业
001255,202512,0.4298470841606998,001255.SZ,博菲电气,浙江,电气设备,浙江博菲电气股份有限公司,"Zhejiang Bofay Electric Co.,Ltd.",BFDQ,主板,SZSE,20220930,陆云峰,民营企业
002306,202512,0.4294023192880393,002306.SZ,*ST云网,北京,酒店餐饮,中科云网科技集团股份有限公司,"Cloud Live Technology Group Co.,Ltd.",*STYW,主板,SZSE,20091111,陈继,民营企业
002638,202512,0.4289523230585487,002638.SZ,勤上股份,广东,家用电器,东莞勤上光电股份有限公司,"Dongguan Kingsun Optoelectronic Co.,Ltd.",QSGF,主板,SZSE,20111125,李俊锋,民营企业
603315,202512,0.4287364798182562,603315.SH,福鞍股份,辽宁,环境保护,辽宁福鞍重工股份有限公司,"Liaoning Fu-An Heavy Industry Co.,Ltd",FAGF,主板,SSE,20150424,吕世平,民营企业
002738,202512,0.4279522560146665,002738.SZ,中矿资源,北京,小金属,中矿资源集团股份有限公司,"Sinomine Resource Group Co.,Ltd.",ZKZY,主板,SZSE,20141230,王平卫,民营企业
000158,202512,0.4275258008909118,000158.SZ,常山北明,河北,软件服务,石家庄常山北明科技股份有限公司,"Shijiazhuang ChangShan BeiMing Technology Co.,Ltd.",CSBM,主板,SZSE,20000724,石家庄市人民政府国有资产监督管理委员会,地方国有企业
000090,202512,0.42697049871969,000090.SZ,天健集团,深圳,建筑工程,深圳市天健(集团)股份有限公司,"Shenzhen Tagen Group Co., Ltd.",TJJT,主板,SZSE,19990721,深圳市人民政府国有资产监督管理委员会,地方国有企业
603660,202512,0.4264230435837136,603660.SH,苏州科达,江苏,IT设备,苏州科达科技股份有限公司,"Suzhou Keda Technology Co.,Ltd",SZKD,主板,SSE,20161201,陈冬根,民营企业
000612,202512,0.4262994278930768,000612.SZ,焦作万方,河南,铝,焦作万方铝业股份有限公司,"Jiaozuo Wanfang Aluminum Manufacturing Co., Ltd",JZWF,主板,SZSE,19960926,钭正刚,民营企业
002154,202512,0.4242018348988265,002154.SZ,报喜鸟,浙江,服饰,报喜鸟控股股份有限公司,"Baoxiniao Holding Co.,Ltd",BXN,主板,SZSE,20070816,吴志泽,民营企业
002752,202512,0.4230912305563831,002752.SZ,昇兴股份,福建,广告包装,昇兴集团股份有限公司,Sunrise Group Company Limited,SXGF,主板,SZSE,20150422,林永贤,外资
603382,202512,0.422988540293067,603382.SH,海阳科技,江苏,化纤,海阳科技股份有限公司,"Haiyang Technology Co., Ltd.",HYKJ,主板,SSE,20250612,陆信才,民营企业
600644,202512,0.4213252494578169,600644.SH,乐山电力,四川,水力发电,乐山电力股份有限公司,"Leshan Electric Power Co.,Ltd",LSDL,主板,SSE,19930426,无实际控制人,其他
603903,202512,0.4186723542923448,603903.SH,中持股份,北京,环境保护,中持水务股份有限公司,"CSD Water Service Co., Ltd.",ZCGF,主板,SSE,20170314,无实际控制人,其他
600292,202512,0.4184460483383919,600292.SH,电投水电,重庆,水力发电,国家电投集团水电股份有限公司,"SPIC Hydropower Co., Ltd.",DTSD,主板,SSE,20001101,国务院国有资产监督管理委员会,中央企业
001285,202512,0.4181353618700289,001285.SZ,瑞立科密,广东,汽车配件,广州瑞立科密汽车电子股份有限公司,"Guangzhou Ruili Kormee Automotive Electronic Co., Ltd.",RLKM,主板,SZSE,20250930,张晓平,民营企业
002144,202512,0.4181196677995382,002144.SZ,宏达高科,浙江,纺织,宏达高科控股股份有限公司,"Hongda High-Tech Holding Co.,Ltd.",HDGK,主板,SZSE,20070803,沈国甫,民营企业
002134,202512,0.4172301380542174,002134.SZ,天津普林,天津,元器件,天津普林电路股份有限公司,Tianjin Printronics Circuit Corporation,TJPL,主板,SZSE,20070516,无实际控制人,其他
603353,202512,0.4165695299412645,603353.SH,和顺石油,湖南,石油贸易,湖南和顺石油股份有限公司,"Hunan Heshun Petroleum Co.,Ltd.",HSSY,主板,SSE,20200407,赵忠,民营企业
600403,202512,0.4138113288340614,600403.SH,大有能源,河南,煤炭开采,河南大有能源股份有限公司,"Henan Dayou Energy Co., Ltd",DYNY,主板,SSE,20031009,河南省人民政府国有资产监督管理委员会,地方国有企业
600792,202512,0.4134771012599623,600792.SH,云煤能源,云南,焦炭加工,云南煤业能源股份有限公司,"Yunnan Coal & Energy Co.,Ltd.",YMNY,主板,SSE,19970123,云南省人民政府国有资产监督管理委员会,地方国有企业
002659,202512,0.4100530606829761,002659.SZ,凯文教育,北京,文教休闲,北京凯文德信教育科技股份有限公司,"Beijing Kaiwen Education Technology Co.,Ltd",KWJY,主板,SZSE,20120309,北京市海淀区人民政府国有资产监督管理委员会,地方国有企业
600246,202512,0.4088397660772165,600246.SH,万通发展,北京,区域地产,北京万通新发展集团股份有限公司,"Vantone Neo Development Group Co., Ltd",WTFZ,主板,SSE,20000922,王忆会,民营企业
002570,202512,0.4086160758016788,002570.SZ,贝因美,浙江,乳制品,贝因美股份有限公司,"Beingmate Co.,Ltd",BYM,主板,SZSE,20110412,谢宏,民营企业
001330,202512,0.4082818482275797,001330.SZ,博纳影业,新疆,影视音像,博纳影业集团股份有限公司,"Bona Film Group Co., Ltd.",BNYY,主板,SZSE,20220818,于冬,民营企业
001332,202512,0.4057421060390841,001332.SZ,锡装股份,江苏,专用机械,无锡化工装备股份有限公司,"Wuxi Chemical Equipment Co., Ltd.",XZGF,主板,SZSE,20220920,曹洪海,民营企业
603079,202512,0.4056263373836927,603079.SH,圣达生物,浙江,食品,浙江圣达生物药业股份有限公司,"Zhejiang Shengda Bio-Pharm Co., Ltd.",SDSW,主板,SSE,20170823,洪爱,外资
000721,202512,0.40497096062757,000721.SZ,西安饮食,陕西,酒店餐饮,西安饮食股份有限公司,"Xi'an Catering Co., Ltd.",XAYS,主板,SZSE,19970430,西安曲江新区管理委员会,地方国有企业
603520,202512,0.4047394233167869,603520.SH,司太立,浙江,化学制药,浙江司太立制药股份有限公司,"Zhejiang Starry Pharmaceutical Co., Ltd.",STL,主板,SSE,20160309,胡锦生,民营企业
002286,202512,0.4039682779052727,002286.SZ,保龄宝,山东,食品,保龄宝生物股份有限公司,"Baolingbao Biology Co.,Ltd.",BLB,主板,SZSE,20090828,戴斯觉,外资
002553,202512,0.4006521589484327,002553.SZ,南方精工,江苏,汽车配件,江苏南方精工股份有限公司,"Jiangsu NanFang Precision Co.,Ltd.",NFJG,主板,SZSE,20110225,史建伟,民营企业
600977,202512,0.4003231627311638,600977.SH,中国电影,北京,影视音像,中国电影产业集团股份有限公司,"China Film Group Co.,Ltd.",ZGDY,主板,SSE,20160809,中国电影集团公司,中央企业
601083,202512,0.3996599389397958,601083.SH,锦江航运,上海,水运,上海锦江航运(集团)股份有限公司,"Shanghai Jinjiang Shipping(Group)Co.,Ltd.",JJHY,主板,SSE,20231205,上海市国有资产监督管理委员会,地方国有企业
001223,202512,0.398001879461376,001223.SZ,欧克科技,江西,专用机械,欧克科技股份有限公司,"OK Science and Technology Co., Ltd.",OKKJ,主板,SZSE,20221212,胡甫晟,民营企业
000756,202512,0.3960095924088568,000756.SZ,新华制药,山东,化学制药,山东新华制药股份有限公司,Shandong Xinhua Pharmaceutical Company Limited,XHZY,主板,SZSE,19970806,山东省人民政府国有资产监督管理委员会,地方国有企业
002769,202512,0.3957885178117342,002769.SZ,普路通,广东,仓储物流,广东省普路通供应链管理股份有限公司,"Guangdong Prolto Supply Chain Management Co.,Ltd",PLT,主板,SZSE,20150629,广州市花都区国有资产监督管理局,地方国有企业
605398,202512,0.3938014621160453,605398.SH,新炬网络,上海,软件服务,上海新炬网络信息技术股份有限公司,"Shanghai New Centurion Network Information Technology Co.,Ltd.",XJWL,主板,SSE,20210121,孙星炎,民营企业
600884,202512,0.3934672345419462,600884.SH,杉杉股份,浙江,电气设备,宁波杉杉股份有限公司,"Ningbo Shanshan Co.,Ltd.",SSGF,主板,SSE,19960130,郑永刚,民营企业
002409,202512,0.3919197123620876,002409.SZ,雅克科技,江苏,半导体,江苏雅克科技股份有限公司,"Jiangsu Yoke Technology Co.,Ltd.",YKKJ,主板,SZSE,20100525,沈琦,民营企业
002629,202512,0.3900510410002054,002629.SZ,仁智股份,浙江,石油开采,浙江仁智股份有限公司,"Zhejiang Renzhi Co., Ltd.",RZGF,主板,SZSE,20111103,陈泽虹,民营企业
000421,202512,0.3899352723448138,000421.SZ,南京公用,江苏,供气供热,南京公用发展股份有限公司,"NanJing Public Utilities Development Co.,Ltd.",NJGY,主板,SZSE,19960806,南京市人民政府国有资产监督管理委员会,地方国有企业
002990,202512,0.3882772128663938,002990.SZ,盛视科技,深圳,软件服务,盛视科技股份有限公司,Maxvision Technology Corp.,SSKJ,主板,SZSE,20200525,瞿磊,民营企业
603931,202512,0.3881640598894175,603931.SH,格林达,浙江,化工原料,杭州格林达电子材料股份有限公司,"Hangzhou Greenda Electronic Materials Co., Ltd.",GLD,主板,SSE,20200819,黄招有,民营企业
002312,202512,0.3879429852922949,002312.SZ,川发龙蟒,四川,化工原料,四川发展龙蟒股份有限公司,"Sichuan Development Lomon Co.,Ltd",CFLM,主板,SZSE,20091203,四川省政府国有资产监督管理委员会,地方国有企业
603986,202512,0.38672707500812,603986.SH,兆易创新,北京,半导体,兆易创新科技集团股份有限公司,GigaDevice Semiconductor Inc.,ZYCX,主板,SSE,20160818,朱一明,民营企业
603300,202512,0.3861796198721435,603300.SH,海南华铁,浙江,多元金融,浙江海控南科华铁数智科技股份有限公司,"Zhejiang Haikong Nanke Huatie Digital Intelligence & Technology Co., Ltd",HNHT,主板,SSE,20150529,海南省国有资产监督管理委员会,地方国有企业
002394,202512,0.3807580608858082,002394.SZ,联发股份,江苏,纺织,江苏联发纺织股份有限公司,"Jiangsu Lianfa Textile Co.,Ltd.",LFGF,主板,SZSE,20100423,黄长根,民营企业
600796,202512,0.373352061882199,600796.SH,钱江生化,浙江,环境保护,浙江钱江生物化学股份有限公司,"Zhejiang Qianjiang Biochemical Co.,Ltd.",QJSH,主板,SSE,19970408,浙江省嘉兴市海宁市人民政府国有资产监督管理委员会,地方国有企业
603917,202512,0.3721335359196092,603917.SH,合力科技,浙江,汽车配件,宁波合力科技股份有限公司,"Ningbo Heli Technology Co., Ltd.",HLKJ,主板,SSE,20171204,施良才,民营企业
